Variable 1,Variable 2,Importance,Group
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(New Zealand),0.0005922148730754173,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Netherlands),0.002647976927017049,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artwork_Creative_fields-(ArtDirection),0.0011476962729213291,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Greece),0.0009503186295643973,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Germany),0.003366209673359682,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Belgium),0.004300786841521909,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artwork_Visual_Features_latent_PCA_embeddings_dim-132,0.006684834077636083,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Mexico),0.0011561653192395864,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Portugal),0.001734118284860306,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Visual_distance_CH_Neighboring,0.005498671272183184,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Mexico),0.0004344567012716145,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Platform_membership_join_year_2010,0.004036770679263957,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(France),0.0013076403354835167,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Finland),0.0003989540304913198,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Germany),0.003024056306677078,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artwork_Visual_Features_latent_PCA_embeddings_dim-107,0.007902194589140071,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artwork_Creative_fields-(Illustration),0.004141783237680696,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(Belgium),0.0020351622555649035,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(Bulgaria),0.0011127427508849852,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(France),0.002101737337225722,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(South Korea),0.0007697626137296615,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(USA),0.0037423535483941534,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artwork_Visual_Features_latent_PCA_embeddings_dim-136,0.009197711912622537,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(Japan),0.001805077181724992,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-105,Artist_Residency-(Bulgaria),0.0017245151867718816,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-105,Artist_Residency-(Finland),0.0009919710262592143,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artist_Residency-(United Kingdom),0.003478384607242101,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artist_Residency-(Finland),0.0008041584714719942,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artist_Residency-(Taiwan Region),0.003968478278423831,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-107,Artist_Residency-(Mexico),0.0025476035993844673,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-107,Artist_Residency-(New Zealand),0.0004995277712000975,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-108,Artist_Residency-(Denmark),0.00271722697953797,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-108,Artist_Residency-(South Africa),0.0012476237214236493,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artwork_Creative_fields-(GraphicDesign),0.0072264920763360435,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artist_Residency-(Czech Republic),0.0010663066118516747,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artist_Residency-(South Korea),0.0011451328563260284,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artist_Platform_membership_join_year_2009,0.0047782685222727255,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Residency-(Denmark),0.0010670391565635149,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Residency-(Finland),0.000515724922871547,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Residency-(France),0.002814544846628187,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Residency-(Spain),0.005072987349788227,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Platform_membership_join_year_2017,0.002591600867260887,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-111,Artist_Residency-(Israel),0.003828647151929384,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-112,Artist_Residency-(Czech Republic),0.0012668471186108425,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-113,Artist_Residency-(Finland),0.0031575264394715676,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Residency-(France),0.002945518092886253,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Residency-(Czech Republic),0.0007240388106467502,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Residency-(South Korea),0.0008637596468663337,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Platform_membership_join_year_2014,0.0017586664544734561,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Topic_diversity,0.005694282179331982,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Residency-(Finland),0.0012683113660988227,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-115,Artist_Residency-(Finland),0.002311354580511027,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-115,Artist_Residency-(South Korea),0.002052975546822394,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-115,Artist_Platform_membership_join_year_2014,0.00404668631759883,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-116,Artist_Residency-(Czech Republic),0.0013145243249867715,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-119,Artwork_Creative_fields-(FineArts),0.005803199871852635,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-120,Artist_Residency-(Finland),0.0013954439137754374,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-120,Artist_Residency-(France),0.0019805295467336683,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artwork_Creative_fields-(Branding),0.0050588942046323835,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artist_Residency-(Czech Republic),0.0003723946479535584,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artist_Residency-(Mexico),0.0005629595748929989,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artist_Residency-(New Zealand),0.0009524359283154354,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artist_Topic_diversity,0.004888386079568737,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-127,Artist_Visual_distance_CH_Neighboring,0.006426637399266702,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-128,Artist_Residency-(South Korea),0.002579505707131801,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-132,Artwork_Creative_fields-(Photography),0.0016655297381996394,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-136,Artist_Residency-(Finland),0.0008617589455323067,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-138,Artist_Residency-(Finland),0.003892368754288237,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-139,Artist_Residency-(Bulgaria),0.0009540599758790174,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-139,Artist_Residency-(Czech Republic),0.0009621653277226676,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-141,Artwork_Creative_fields-(Photography),0.0036253260356789627,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-142,Artist_Residency-(South Korea),0.002442607493712676,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-142,Artist_Residency-(Czech Republic),0.0021582258865662273,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-143,Artist_Platform_membership_join_year_2014,0.0021241474574409656,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-143,Artist_Residency-(South Korea),0.0030472565255637257,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-144,Artist_Residency-(France),0.004011688304900261,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-147,Artist_Residency-(Czech Republic),0.001393085558937683,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-147,Artist_Residency-(Finland),0.0017344313853728294,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-148,Artist_Residency-(Mexico),0.0015686730641367175,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-155,Artist_Residency-(Czech Republic),0.0032597753711009272,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-158,Artist_Residency-(South Korea),0.003721088524384364,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-164,Artist_Residency-(Czech Republic),0.0019852825199380537,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-165,Artist_Residency-(Finland),0.0036849907918584503,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-166,Artwork_Creative_fields-(Photography),0.0035815319446660054,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-174,Artist_Residency-(Finland),0.002044618711850294,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-176,Artist_Residency-(South Korea),0.003839321733041128,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-18,Artist_Residency-(Finland),0.000924820909982176,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-180,Artist_Residency-(Finland),0.0015336998292239748,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-181,Artist_Residency-(South Korea),0.002190394659711185,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-183,Artwork_Creative_fields-(Photography),0.007003626221762649,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-186,Artist_Residency-(Finland),0.0029381054164647974,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-191,Artist_Residency-(United Kingdom),0.0046548485881720645,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-192,Artist_Residency-(Finland),0.0011502486773293393,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-2,Artist_Residency-(Finland),0.0005464497029248892,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-2,Artist_Residency-(Denmark),0.0019041235248079165,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-2,Artist_Residency-(Bulgaria),0.0006536099290231695,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-3,Artist_Residency-(Czech Republic),0.00108867101255693,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-9,Artist_Residency-(Finland),0.0009335223841966073,Artist & Artwork
Artwork_Visual_Features_red_Mean,Artwork_Visual_Features_latent_PCA_embeddings_dim-110,0.002992056074538872,Artwork & Artwork
Artwork_Visual_Features_red_Mean,Artwork_Creative_fields-(ArtDirection),0.0010476162391387465,Artwork & Artwork
Artwork_Visual_Features_red_Mean,Artist_Residency-(France),0.0009407249697891061,Artist & Artwork
Artwork_Visual_Features_red_Mean,Artist_Residency-(Netherlands),0.0007009037683783979,Artist & Artwork
Artwork_Visual_Features_red_Mean,Artist_Residency-(South Korea),0.0008421162542905572,Artist & Artwork
Artwork_Visual_Features_red_Mean,Artist_Residency-(Taiwan Region),0.0008689038986972515,Artist & Artwork
Artwork_Visual_Features_red_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-110,0.0030852214130045407,Artwork & Artwork
Artwork_Visual_Features_red_Median,Artwork_Creative_fields-(ArtDirection),0.0007282114147965724,Artwork & Artwork
Artwork_Visual_Features_red_Median,Artist_Residency-(France),0.0006362217474040067,Artist & Artwork
Artwork_Visual_Features_red_Median,Artist_Residency-(South Korea),0.0006107424870065391,Artist & Artwork
Artwork_Visual_Features_red_Median,Artist_Residency-(United Kingdom),0.0011662119175709677,Artist & Artwork
Artwork_Visual_Features_red_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.00355384273872104,Artwork & Artwork
Artwork_Visual_Features_saturation_Mean,Artwork_Creative_fields-(Painting),0.001334380802784201,Artwork & Artwork
Artwork_Visual_Features_saturation_Mean,Artwork_Creative_fields-(Photography),0.0023831505231286286,Artwork & Artwork
Artwork_Visual_Features_saturation_Mean,Artist_Residency-(France),0.0011955334608195923,Artist & Artwork
Artwork_Visual_Features_saturation_Mean,Artist_Platform_membership_join_year_2016,0.001733491177683574,Artist & Artwork
Artwork_Visual_Features_saturation_Median,Artwork_Creative_fields-(Painting),0.0014709668275392704,Artwork & Artwork
Artwork_Visual_Features_saturation_Median,Artist_Residency-(France),0.0025202481263942303,Artist & Artwork
Artwork_Visual_Features_saturation_Median,Artwork_Creative_fields-(Photography),0.0038338170849969697,Artwork & Artwork
Artwork_Visual_Features_saturation_Standard_deviation,Artist_Residency-(France),0.0016453587146411542,Artist & Artwork
Artwork_Visual_Features_saturation_Standard_deviation,Artist_Residency-(Belgium),0.002406850660164351,Artist & Artwork
Artwork_Visual_Features_saturation_Standard_deviation,Artwork_Creative_fields-(Photography),0.0028330266245513588,Artwork & Artwork
Artwork_Visual_Features_value_Mean,Artist_Platform_membership_join_year_2011,0.003611547809350999,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(United Kingdom),0.0025271208477154867,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(South Korea),0.0009857650428993908,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(Netherlands),0.0011851327092736459,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(Germany),0.002344580594494074,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(France),0.0021688850117323297,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artwork_Creative_fields-(ArtDirection),0.0013038832938643118,Artwork & Artwork
Artwork_Visual_Features_value_Mean,Artwork_Visual_Features_latent_PCA_embeddings_dim-110,0.007098497159030989,Artwork & Artwork
Artwork_Visual_Features_value_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.0024115821502160213,Artwork & Artwork
Artwork_Visual_Features_value_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-110,0.003851496594877657,Artwork & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(United Kingdom),0.002337861789743032,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(South Korea),0.0007101700488643303,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(Netherlands),0.0005398048742490091,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(France),0.0009893049991707029,Artist & Artwork
Artwork_Visual_Features_value_Median,Artwork_Creative_fields-(ArtDirection),0.0020388703228555686,Artwork & Artwork
Artwork_Visual_Features_value_Standard_deviation,Artwork_Visual_Features_latent_PCA_embeddings_dim-102,0.010286699077703259,Artwork & Artwork
Artwork_Visual_Features_value_Standard_deviation,Artwork_Creative_fields-(Illustration),0.005753526373657689,Artwork & Artwork
Data_acquisition_to_project_publication_interval,Artwork_Contributor_count,0.010527913419160413,
Data_acquisition_to_project_publication_interval,Artwork_Visual_Features_saturation_Mean,0.009636286042067458,
Data_acquisition_to_project_publication_interval,Artwork_Visual_Features_green_Mean,0.009831013195531434,
Data_acquisition_to_project_publication_interval,Artwork_Visual_Features_green_Median,0.0070392640065024045,
Data_acquisition_to_project_publication_interval,Artwork_Visual_Features_latent_PCA_embeddings_dim-2,0.009559628602330518,
Data_acquisition_to_project_publication_interval,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.007320482648512972,
Data_acquisition_to_project_publication_interval,Artwork_Creative_fields-(MotionGraphics),0.002709859951620509,
Data_acquisition_to_project_publication_interval,Artwork_Creative_fields-(Typography),0.004002139084703766,
Data_acquisition_to_project_publication_interval,Artist_Residency-(Finland),0.0004128600503632931,
Data_acquisition_to_project_publication_interval,Artist_Collaborator_count,0.008147611230791435,
Data_acquisition_to_project_publication_interval,Artist_Residency-(Netherlands),0.0011526310775577472,
Data_acquisition_to_project_publication_interval,Artist_Residency-(Poland),0.00277617026074718,
Data_acquisition_to_project_publication_interval,Artist_Residency-(Portugal),0.0033931227767792344,
Data_acquisition_to_project_publication_interval,Artist_Residency-(South Africa),0.001087577182578205,
Data_acquisition_to_project_publication_interval,Artist_Residency-(Spain),0.0042999767717251435,
Data_acquisition_to_project_publication_interval,Artist_Residency-(Taiwan Region),0.0022875277714612874,
Data_acquisition_to_project_publication_interval,Artist_Residency-(United Kingdom),0.006954705189803023,
Data_acquisition_to_project_publication_interval,Artist_Visual_distance_RGB_Neighboring,0.009266646052415475,
Data_acquisition_to_project_publication_interval,Artist_Residency-(Lithuania),0.0010384554916850319,
Data_acquisition_to_project_publication_interval,Artwork_Image_sample_count,0.010058506222458642,
