Variable 1,Variable 2,Importance,Group
Artwork_Creative_fields-(InteriorDesign),Artist_Residency-(Germany),0.0008858809750815994,Artist & Artwork
Artwork_Creative_fields-(MotionGraphics),Artist_Project_publication_year_2013,0.0026567016535203975,Artist & Artwork
Artwork_Creative_fields-(MotionGraphics),Artist_Platform_membership_join_year_2011,0.0037829023512246113,Artist & Artwork
Artwork_Creative_fields-(MotionGraphics),Artist_Residency-(France),0.0017204395493028361,Artist & Artwork
Artwork_Creative_fields-(MotionGraphics),Artist_Platform_membership_join_year_2007,0.001233602334522016,Artist & Artwork
Artwork_Creative_fields-(Packaging),Artist_Residency-(Bulgaria),0.0003237823707115038,Artist & Artwork
Artwork_Creative_fields-(Painting),Artist_Residency-(Belgium),0.0017553442674399249,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Greece),0.0010017435846585876,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Malaysia),0.0005446868498610955,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Mexico),0.0007367901971240764,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Russian Federation),0.0025788716898248686,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(USA),0.003069629026197841,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Topic_diversity,0.0057455301263289816,Artist & Artwork
Artwork_Creative_fields-(StreetArt),Artist_Platform_membership_join_year_2010,0.0011041163343180858,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Residency-(United Kingdom),0.0043103618500854035,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Residency-(Finland),0.0004380627912931523,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Topic_diversity,0.001465384577339794,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.0038351718723280193,Artist & Artwork
Artwork_Creative_fields-(UI/UX),Artist_Residency-(USA),0.0015295467981921826,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(United Kingdom),0.0019300207020779368,Artist & Artwork
Artwork_Image_sample_count,Artist_Platform_membership_join_year_2008,0.003889192587109265,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(Netherlands),0.0033318933883672848,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(Germany),0.002095378628677378,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(Czech Republic),0.0010131614926386368,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(France),0.003242486083900934,Artist & Artwork
Artwork_Image_sample_count,Artwork_Creative_fields-(Branding),0.005440798187599836,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Creative_fields-(ArtDirection),0.006370283453719181,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Creative_fields-(Animation),0.0056994706060645335,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Visual_Features_latent_PCA_embeddings_dim-106,0.008473307522412902,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Contributor_count,0.007508911163073259,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Creative_fields-(Illustration),0.0028614539381166056,Artwork & Artwork
Artwork_Visual_Features_Complexity,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.010495399699708953,Artwork & Artwork
Artwork_Visual_Features_blue_Mean,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.009393053643719272,Artwork & Artwork
Artwork_Visual_Features_blue_Mean,Artwork_Creative_fields-(ArtDirection),0.0022615650885201588,Artwork & Artwork
Artwork_Visual_Features_blue_Mean,Artist_Residency-(France),0.001795263542442066,Artist & Artwork
Artwork_Visual_Features_blue_Mean,Artist_Residency-(Netherlands),0.0011176660806668378,Artist & Artwork
Artwork_Visual_Features_blue_Mean,Artist_Platform_membership_join_year_2011,0.003933913676403203,Artist & Artwork
Artwork_Visual_Features_blue_Median,Artist_Residency-(Netherlands),0.0007796199291586347,Artist & Artwork
Artwork_Visual_Features_blue_Median,Artist_Residency-(New Zealand),0.0006427660715607006,Artist & Artwork
Artwork_Visual_Features_blue_Median,Artist_Residency-(France),0.000986900914429277,Artist & Artwork
Artwork_Visual_Features_blue_Median,Artist_Platform_membership_join_year_2011,0.001407654673651397,Artist & Artwork
Artwork_Visual_Features_blue_Median,Artwork_Creative_fields-(ArtDirection),0.001462815138041561,Artwork & Artwork
Artwork_Visual_Features_blue_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.005891860077990867,Artwork & Artwork
Artwork_Visual_Features_blue_Standard_deviation,Artist_Platform_membership_join_year_2010,0.0040602831011946625,Artist & Artwork
Artwork_Visual_Features_blue_Standard_deviation,Artist_Residency-(United Kingdom),0.004297723792143783,Artist & Artwork
Artwork_Visual_Features_green_Mean,Artist_Platform_membership_join_year_2011,0.003286262265982286,Artist & Artwork
Artwork_Visual_Features_green_Mean,Artist_Residency-(Taiwan Region),0.007030465068411437,Artist & Artwork
Artwork_Visual_Features_green_Mean,Artist_Residency-(New Zealand),0.002279397234297872,Artist & Artwork
Artwork_Visual_Features_green_Mean,Artist_Residency-(France),0.00236399487422923,Artist & Artwork
Artwork_Visual_Features_green_Mean,Artwork_Creative_fields-(ArtDirection),0.003887253218970384,Artwork & Artwork
Artwork_Visual_Features_green_Mean,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.020217254097875233,Artwork & Artwork
Artwork_Visual_Features_green_Mean,Artist_Residency-(Netherlands),0.0028533861124992437,Artist & Artwork
Artwork_Visual_Features_green_Median,Artist_Platform_membership_join_year_2011,0.0018431705819449084,Artist & Artwork
Artwork_Visual_Features_green_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.004990275730787368,Artwork & Artwork
Artwork_Visual_Features_green_Median,Artist_Residency-(New Zealand),0.0016816226011867102,Artist & Artwork
Artwork_Visual_Features_green_Median,Artist_Residency-(Netherlands),0.0026813219910763473,Artist & Artwork
Artwork_Visual_Features_green_Median,Artist_Residency-(France),0.002787624617414533,Artist & Artwork
Artwork_Visual_Features_green_Median,Artwork_Creative_fields-(ArtDirection),0.0021357202136491485,Artwork & Artwork
Artwork_Visual_Features_green_Standard_deviation,Artist_Platform_membership_join_year_2010,0.004143743866123454,Artist & Artwork
Artwork_Visual_Features_hue_Mean-0,Artist_Residency-(France),0.0009253717097594283,Artist & Artwork
Artwork_Visual_Features_hue_Median-0,Artist_Residency-(France),0.0012705252361732494,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-1,Artist_Residency-(New Zealand),0.0011050197531199746,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-1,Artist_Residency-(Israel),0.0019717861777857498,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-1,Artist_Residency-(Ireland),0.0033878490137399324,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-1,Artist_Residency-(Finland),0.0009285986040984062,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-1,Artist_Residency-(Belgium),0.003551226455395951,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Collaborator_count,0.007199529412614184,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Residency-(Mexico),0.001248702388763071,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Residency-(China),0.004167705804850993,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Residency-(Israel),0.0007306835430486474,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Residency-(Bulgaria),0.0008373162636461341,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.006800013457068179,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artwork_Creative_fields-(ArtDirection),0.003272276821847027,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artwork_Visual_Features_latent_PCA_embeddings_dim-111,0.007625500628804277,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artwork_Visual_Features_latent_PCA_embeddings_dim-107,0.008337372847968347,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Residency-(Finland),0.00033916571317272703,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artwork_Creative_fields-(Photography),0.0023021333145753367,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Residency-(Denmark),0.0037916054830626662,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(South Africa),0.0013541915118260384,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artwork_Visual_Features_latent_PCA_embeddings_dim-132,0.007527228141838906,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Belgium),0.0033467819210002687,Artist & Artwork
