Variable 1,Variable 2,Importance,Group
Artwork_Contributor_count,Artist_Residency-(Mexico),0.0020394098685554067,Artist & Artwork
Artwork_Contributor_count,Artist_Residency-(USA),0.0008914605643147324,Artist & Artwork
Artwork_Contributor_count,Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.006464644753141035,Artist & Artwork
Artwork_Contributor_count,Artist_Curation_status_of_the_last_project,0.003232757539275991,Artist & Artwork
Artwork_Contributor_count,Artist_Residency-(Finland),0.0004975073957816174,Artist & Artwork
Artwork_Creative_fields-(Advertising),Artwork_Creative_fields-(DigitalArt),0.0036308579893065194,Artwork & Artwork
Artwork_Creative_fields-(Advertising),Artwork_Creative_fields-(Fashion),0.000395216216564233,Artwork & Artwork
Artwork_Creative_fields-(Advertising),Artist_Residency-(Mexico),0.0006900000579843558,Artist & Artwork
Artwork_Creative_fields-(Advertising),Artist_Residency-(Poland),0.0031440340773504155,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Inter_project_publication_period,0.0021636713014900368,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Topic_diversity,0.002120047459157459,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Residency-(USA),0.002339160808317147,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Platform_membership_join_year_2011,0.0017119210753827707,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Residency-(Spain),0.003291051296520799,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Residency-(Germany),0.00049837156894472,Artist & Artwork
Artwork_Creative_fields-(Architecture),Artist_Platform_membership_join_year_2013,0.0007912101541778261,Artist & Artwork
Artwork_Creative_fields-(ArtDirection),Artist_Residency-(Poland),0.00249461538886448,Artist & Artwork
Artwork_Creative_fields-(ArtDirection),Artist_Visual_distance_CH_Neighboring,0.003977846584313663,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Platform_membership_join_year_2008,0.0013229694942791424,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Residency-(South Africa),0.0016023356047163045,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Residency-(Israel),0.000724254564459844,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Residency-(Italy),0.0015697733945893876,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Residency-(Finland),0.00024135343161127453,Artist & Artwork
